M CIOLACU
TOTI 0.5390566980858768
VREM 0.5372247245469429
INTR-O 0.5355945102080695
TARI 0.5287983461871111
IMPREUNA 0.5248550897399118
CEEA 0.5213149767311533
ORI 0.5153429499524956
NATIONAL 0.5076718234836206
CONTINUARE 0.5076718234836206
APARARE 0.5052771534081677
INCAT 0.5029136443035949
INCREDEREA 0.4957864725396327
AJUNGE 0.4922149469089945
ACESTEI 0.4878077035112651
ACEEASI 0.4862808552991357
MILIARDE 0.48202142884548693
AVEM 0.47991790906630755
VAD 0.47968465236188984
PROIECT 0.4774841674124107
DUMNEZEU 0.4762016274763669
FACEM 0.47404283624606636
TOATE 0.4733932751327256
STRATEGIC 0.4693316056206658
NIMIC 0.46802533765331283
PARLAMENTARI 0.46302631297276026
AUR 0.4603658536585366
PARLAMENT 0.45663070908152803
TOTII 0.44910735811208585
PANA 0.44898891997173945
VINE 0.44898891997173945
NIVEL 0.4389844034376443
CATRE 0.4376249656017084
PUNE 0.4371927458905483
DIRECTIE 0.4353641018832817
REUSIT 0.4328620050838287
NATO 0.4324408222698683
LUME 0.42748667703688237
VOM 0.4257826308860761
INTREAGA 0.42482422613978676
VOR 0.42321817423511243
SISTEMUL 0.42244147956297734
STAT 0.41070617218488964
UNIUNEA 0.40648451591120555
PNRR 0.40019613210237576
MASURI 0.3974662707234536
DOMENIUL 0.3808888413803665
MULTUMESC 0.37555356037733506
GUVERNUL 0.372711951584902
ROMANESTI 0.366080250424356
ACESTE 0.3608851659368328
URMA 0.35633206373260784
TARII 0.3473054312314901
FEL 0.3429613529578782
EUROPENE 0.337157724595295
ROMANIEI 0.3368579377813941
NEVOIE 0.33525020147895984
BUN 0.3191296544803202
TIMPUL 0.28985882449302103
PRIN 0.28707949849823744
NOASTRE 0.27828544152685286
NOU 0.2761246253964698
NICI 0.2734590025041591
POLITICA 0.27227455555539054
VIITOR 0.2678947034581417
AL 0.2599980808487808
TREBUIE 0.2506688863654041
AIBA 0.23034837816553447
TUTUROR 0.2278779297398634
INCREDERE 0.2219651514159703
IMPORTANT 0.214064721637043
EUROPEANA 0.19914187838584504
GUVERNARE 0.19293211640655605
FARA 0.18882940684783078
IAR 0.17905526865108062
PLANUL 0.16767402793848601
DOMNULE 0.15617234199695532
ASTAZI 0.0
COLEGI 0.0
DORINTA 0.0
LOCALE 0.0
MANDRI 0.0
FORTA 0.0
DEVREME 0.0
STIMATI 0.0
PLANURI 0.0
PLECAT 0.0
ALES 0.0
NOSTRU 0.0
CELE 0.0
LIDERI 0.0
ACELA 0.0
COTITURA 0.0
LUPTAM 0.0
OAMENILOR 0.0
ADEVARUL 0.0
ACEEA 0.0
DRAGI 0.0
PARLAMENTARE 0.0
TOAMNA 0.0
CANDIDATI 0.0
PRIVESTE 0.0
CAMARAZI 0.0
DATORIA 0.0
INAINTE 0.0
MODEL 0.0
EUROPENI 0.0
DIALOG 0.0
SINDICATELE 0.0
MEDIUL 0.0
AFACERI 0.0
ALATURI 0.0
ESENTIALE 0.0
ASUMAM 0.0
PUTERNICE 0.0
NATIONALA 0.0
PRESEDINTIA 0.0
DOAMNELOR 0.0
DOMNILOR 0.0
TINERILOR 0.0
ALT 0.0
INTREGI 0.0
SPRE 0.0
SI-AU 0.0
TINERI 0.0
ALEG 0.0
CORECTA 0.0
SPUNEM 0.0
ACCIDENTE 0.0
ALE 0.0
TURISM 0.0
URA 0.0
CONSTRUIASCA 0.0
CRESCUT 0.0
COMUNITATE 0.0
DISPARA 0.0
TINERII 0.0
VADA 0.0
UNUI 0.0
DEPASIM 0.0
BUNASTAREA 0.0
REDA 0.0
COMUN 0.0
DEVENIT 0.0
DINTR-UN 0.0
SIMBOL 0.0
VI 0.0
INTAI 0.0
PENSIILE 0.0
EDUCATA 0.0
ESUAT 0.0
PRESEDINTI 0.0
OFERIM 0.0
STEA 0.0
DEMNITATE 0.0
MASURA 0.0
NORMAL 0.0
FUNCTIA 0.0
PUBLICA 0.0
FUNDAMENTALA 0.0
ORICE 0.0
ACTIUNE 0.0
HOTARE 0.0
PUBLIC 0.0
PRIVAT 0.0
PROFESORI 0.0
MEDICI 0.0
MILITARI 0.0
DUCEM 0.0
PARTENERIAT 0.0
BAZAT 0.0
FAMILIE 0.0
INVATAT 0.0
IEI 0.0
DECIZII 0.0
ECHILIBRUL 0.0
ACASA 0.0
MINTI 0.0
CEILALTI 0.0
VOUA 0.0
PARINTII 0.0
PREZENTA 0.0
REGASEASCA 0.0
VALORILE 0.0
FUNDAMENTALE 0.0
ECONOMICA 0.0
NATIUNI 0.0
REALIZAT 0.0
PERFECT 0.0
IMPORTANTA 0.0
MI-AM 0.0
ASUMAT 0.0
INCERCAT 0.0
LIDER 0.0
DRUMUL 0.0
DRUM 0.0
INTRAREA 0.0
TRECUT 0.0
ELECTORALE 0.0
POATA 0.0
VEDEA 0.0
UITAT 0.0
STABILITATE 0.0
GASIT 0.0
SOLUTII 0.0
CREATE 0.0
INTRAT 0.0
ECONOMIE 0.0
PANDEMIE 0.0
JOC 0.0
PRETURILOR 0.0
ENERGIE 0.0
NIVELULUI 0.0
TRAI 0.0
AMINTESC 0.0
LUAM 0.0
DECIZIA 0.0
GUVERNAREA 0.0
SINGURA 0.0
COPII 0.0
RAMAS 0.0
ACEA 0.0
TRAIM 0.0
VEZI 0.0
ZIUA 0.0
SPITALE 0.0
CRIZE 0.0
ADMINISTRATIE 0.0
TRECEM 0.0
PRIVIM 0.0
ECONOMIC 0.0
STRATEGICA 0.0
DEVINA 0.0
TEHNOLOGICE 0.0
PRODUCTIE 0.0
OBIECTIV 0.0
MARILOR 0.0
ROMANESC 0.0
CONSTRUCTIE 0.0
CONSTRUI 0.0
AUTOSTRAZI 0.0
MASIV 0.0
PRODUCEM 0.0
SECTORUL 0.0
PROGRAM 0.0
MAREA 0.0
VALOARE 0.0
LUA 0.0
EFECT 0.0
REVIN 0.0
NOUA 0.0
PROIECTE 0.0
INVESTITII 0.0
DOMENII 0.0
CHEIE 0.0
VIITORUL 0.0
ECONOMIEI 0.0
PROPUNEM 0.0
FIRMELE 0.0
TINTELE 0.0
CRESTEREA 0.0
INVATAMANT 0.0
TEHNOLOGIC 0.0
ROMANEASCA 0.0
OBTINE 0.0
DIPLOMA 0.0
SFARSIT 0.0
MICI 0.0
ZERO 0.0
ASIGURA 0.0
ENERGIA 0.0
PROGRAME 0.0
JUCATOR 0.0
AGRICULTURA 0.0
ASIGURAM 0.0
INDIFERENT 0.0
SANATOASA 0.0
PRETURI 0.0
ACCESIBILE 0.0
CONTINUA 0.0
DEZVOLTAM 0.0
DEZVOLTAREA 0.0
SERVICIILOR 0.0
TREIA 0.0
PROGRAMELE 0.0
FINANTARE 0.0
TOTODATA 0.0
MEDICALE 0.0
PRINTR-UN 0.0
INCEPEM 0.0
SOSELE 0.0
MODERNE 0.0
FOLOSIM 0.0
POTENTIAL 0.0
DEZVOLTARII 0.0
PARTEA 0.0
CRUCIALA 0.0
PLANULUI 0.0
CRESTERE 0.0
URMATORII 0.0
DEZVOLTARE 0.0
INFRASTRUCTURII 0.0
FIU 0.0
CLAR 0.0
PROTEJAREA 0.0
BUCURESTIULUI 0.0
MURDARE 0.0
UNEORI 0.0
AFLATE 0.0
INIMA 0.0
BENEFICIUL 0.0
ELE 0.0
INSA 0.0
ACESTEA 0.0
REALIZA 0.0
AUTENTIC 0.0
PLAN 0.0
PARTI 0.0
DECIDE 0.0
PLATEASCA 0.0
VINA 0.0
SIGURANTA 0.0
MECANISME 0.0
EFICIENTE 0.0
CONTROL 0.0
CONTINUE 0.0
CORUPTIE 0.0
DREPTURILOR 0.0
ARMATA 0.0
CAPABILA 0.0
OBIECTIVE 0.0
ESENTA 0.0
COMANDANTUL 0.0
SUPREM 0.0
ARMATEI 0.0
REPREZINTA 0.0
INTERNATIONALE 0.0
PERSPECTIVA 0.0
INTRA 0.0
PACEA 0.0
PROSPERITATE 0.0
GRIJA 0.0
NATIONALE 0.0
MILITAR 0.0
ECHIPAMENTE 0.0
PIB 0.0
EXTERNE 0.0
ABORDARE 0.0
OBIECTIVELOR 0.0
ALIATII 0.0
PROPRIILE 0.0
SALE 0.0
USA 0.0
PROMISIUNI 0.0
ANULUI 0.0
ADERARE 0.0
OCDE 0.0
INTERESELE 0.0
ECONOMICE 0.0
LISTA 0.0
TRANSPORTE 0.0
CAPITAL 0.0
REGIONAL 0.0
MANDATUL 0.0
PREMIER 0.0
BAZA 0.0
STRATEGICE 0.0
MILITARE 0.0
TRANSPORT 0.0
DECIZIILE 0.0
ASADAR 0.0
OPORTUNITATI 0.0
VIZIUNE 0.0
PUTERNICI 0.0
SUA 0.0
STATELOR 0.0
AMERICII 0.0
AMERICAN 0.0
DEZVOLTA 0.0
SANSA 0.0
ELIMINAM 0.0
GERMANIA 0.0
ITALIA 0.0
FRANTA 0.0
ACTIUNILE 0.0
COMUNE 0.0
DEZVOLTAT 0.0
EXISTE 0.0
PREMIERUL 0.0
ACTIONEZE 0.0
IMPUNA 0.0
CANCELARIILE 0.0
OCCIDENTALE 0.0
INCETEZE 0.0
INVESTITIILOR 0.0
TURCIA 0.0
TARILE 0.0
ORIENTUL 0.0
MIJLOCIU 0.0
MIZA 0.0
NOILOR 0.0
TEHNOLOGII 0.0
DIPLOMATIE 0.0
OBIECTIVELE 0.0
LINII 0.0
ROSII 0.0
TINEM 0.0
DEPARTE 0.0
SUSTINE 0.0
SPRIJINIM 0.0
UCRAINEI 0.0
UMAN 0.0
PARTICIPAM 0.0
RECONSTRUCTIA 0.0
CONSTANTA 0.0
ATENTIE 0.0
RELATIEI 0.0
SPRIJINI 0.0
ACTIV 0.0
REPUBLICII 0.0
GARANTIE 0.0
PASTRA 0.0
STATE 0.0
REGIUNE 0.0
ZONA 0.0
PROTEJA 0.0
DREPTURILE 0.0
ACCESUL 0.0
LIMBA 0.0
ROMANA 0.0
INCEPUTUL 0.0
AFARA 0.0
STABILITI 0.0
ACELEIASI 0.0
CONTRIBUIE 0.0
BUGETUL 0.0
MODELUL 0.0
TARILOR 0.0
CETATENII 0.0
DAU 0.0
STABILIT 0.0
STRAINATATE 0.0
CLARE 0.0
FERME 0.0
SIGURA 0.0
PROSPERA 0.0
ISTORIA 0.0
COMPLET 0.0
INTRU 0.0
CONVINS 0.0
ROMAN 0.0
ULTIMUL 0.0
BUNICII 0.0
DIZABILITATI 0.0
DEGEABA 0.0
PERFORMANTA 0.0
VENIM 0.0
INTERESELOR 0.0
PROMOVATE 0.0
PERMIT 0.0
PLATITE 0.0
REUSI 0.0
FACUT-O 0.0
REDAM 0.0
MINISTRU 0.0
SENATULUI 0.0
MINISTRI 0.0
DIPLOMATIC 0.0
DISTINSI 0.0
BUCURIE 0.0
UREZ 0.0
SEDINTA 0.0
COMUNA 0.0
ADERAREA 0.0
APARITIA 0.0
MODERN 0.0
CULTURA 0.0
PERIOADA 0.0
PASOPTISTILOR 0.0
MONDIALE 0.0
ANII 0.0
COMUNISMULUI 0.0
POPOR 0.0
LIBERTATE 0.0
LUNG 0.0
NUMEROASE 0.0
REFORME 0.0
SEMNIFICATIVE 0.0
RECENTE 0.0
EGALA 0.0
EUROPEI 0.0
BUCURESTI 0.0
ISTORIE 0.0
PRIETENIE 0.0
CADRUL 0.0
AVAND 0.0
AGENDA 0.0
PRESEDINTIEI 0.0
UNIUNII 0.0
PROTECTIA 0.0
REDRESARE 0.0
REZILIENTA 0.0
CONTEXT 0.0
CRIZA 0.0
PARTENER 0.0
PARTICIPAREA 0.0
PROPRIA 0.0
PACE 0.0
VIZEAZA 0.0
PARTENERIATULUI 0.0
ESTIC 0.0
AFLAM 0.0
PANDEMIEI 0.0
CREAREA 0.0
DIRECT 0.0
ASUPRA 0.0
VIETII 0.0
PRECUM 0.0
URMATOARE 0.0
FOLOSIREA 0.0
SPRIJINUL 0.0
DOAMNA 0.0
CAMEREI 0.0
DEPUTATILOR 0.0
TOTUSI 0.0
SECETA 0.0
IESITI 0.0
MANANCA 0.0
PREZINTE 0.0
VENITI 0.0
MACAR 0.0
CITIT 0.0
APROPO 0.0
CATE 0.0
PROIECTELE 0.0
TRANSPARENTA 0.0
DESCENTRALIZARE 0.0
REGIUNILE 0.0
MARILE 0.0
ORASE 0.0
PARTENERII 0.0
NECESARE 0.0
DECALAJELE 0.0
V-ATI 0.0
REFUZATI 0.0
VETI 0.0
MINISTRII 0.0
SUBIECT 0.0
TEMELE 0.0
DOMENIU 0.0
L-AU 0.0
PUS 0.0
ACCENT 0.0
RESURSA 0.0
BULGARIA 0.0
FRUMOASA 0.0
ALTCEVA 0.0
ANGAJAT 0.0
CAPABILI 0.0
VENITURILOR 0.0
MAJORAREA 0.0
CFR 0.0
MARFA 0.0
LIPSA 0.0
IMPRUMUTAT 0.0
RAPID 0.0
LUATI 0.0
NIVELUL 0.0
LASATI 0.0
CRESCUTE 0.0
PRETURILE 0.0
ALIMENTE 0.0
GAZ 0.0
SITUATIA 0.0
AFLATI 0.0
COMPANIILE 0.0
SCHIMB 0.0
ECONOMIA 0.0
CUMPARARE 0.0
RAMANE 0.0
PUR 0.0
POLONIEI 0.0
TINUT 0.0
AJUNGA 0.0
VOASTRA 0.0
CAPAT 0.0
POPULATIEI 0.0
PROMIT 0.0
SEZONUL 0.0
INCHEIAT 0.0
AFLA 0.0
RAS 0.0
VALORILOR 0.0
NATIUNE 0.0
OCAZIA 0.0
UNITATE 0.0
CUMPANA 0.0
UNITI 0.0
DETERMINATI 0.0
REALIZAREA 0.0
UNIREA 0.0
VAZUT-O 0.0
CAPACITATII 0.0
ACESTUI 0.0
IDEAL 0.0
VIZIUNEA 0.0
UNIRII 0.0
GENERATIILE 0.0
VIITOARE 0.0
POLITICI 0.0
CIUDA 0.0
DIFERITE 0.0
GENERA 0.0
SOCIALA 0.0
OFERA 0.0
PROVOCARI 0.0
SIMTA 0.0
LASAT 0.0
EXTERN 0.0
APERE 0.0
CONSTIENTI 0.0
INCEP 0.0
PROPUNE 0.0
ADECVATE 0.0
REGLEMENTARI 0.0
SPERAM 0.0
AFACERILOR 0.0
STIMULAREA 0.0
PUBLICE 0.0
ECONOMICI 0.0
AMERICANI 0.0
TEHNOLOGIE 0.0
PRIVATE 0.0
REPREZINTE 0.0
CIRCA 0.0
OARA 0.0
ETAPE 0.0
EXPERIENTA 0.0
CADRU 0.0
DIGITALIZARII 0.0
ADMINISTRATIEI 0.0
EXEMPLE 0.0
RIDICAM 0.0
GENERATIE 0.0
ENERGETIC 0.0
MIX 0.0
GAZUL 0.0
NEAGRA 0.0
EVIDENT 0.0
INVESTITIILE 0.0
PREDICTIBILITATE 0.0
DUBLA 0.0
FINANCIARE 0.0
ATINGEREA 0.0
SAPTAMANA 0.0
TRECUTA 0.0
ALEGERILOR 0.0
STRAINI 0.0
REALA 0.0
PUTINA 0.0
BIROCRATIE 0.0
FORTE 0.0
BAZATA 0.0
INCOACE 0.0
SALARIU 0.0
MEDIU 0.0
MINIM 0.0
DUCE 0.0
MOD 0.0
NATURAL 0.0
PRIVIND 0.0
SALARIUL 0.0
STRAINE 0.0
CENTRALA 0.0
CETATENILOR 0.0
COALITIA 0.0
CERE 0.0
PANDEMIA 0.0
PUNEM 0.0
REDRESA 0.0
INFRASTRUCTURA 0.0
LOCALITATI 0.0
RURAL 0.0
ESENTIAL 0.0
APA 0.0
GUVERNULUI 0.0
LEGATA 0.0
ISTORICE 0.0
CONTINUAREA 0.0
CONSTRUCTIA 0.0
CAI 0.0
FERATE 0.0
URMATOAREA 0.0
CENTRUL 0.0
STRANS 0.0
TRANSPORTURILOR 0.0
PROTECTIE 0.0
MEDIULUI 0.0
DIGITALIZAREA 0.0
CORECTE 0.0
BAZATE 0.0
CREEZE 0.0
PIETE 0.0
EA 0.0
AFECTATE 0.0
SISTEMULUI 0.0
ACCELERA 0.0
PERMITE 0.0
CAUZA 0.0
FORME 0.0
ASIGURAREA 0.0
DECENT 0.0
FAMILIEI 0.0
CONFRUNTA 0.0
DESCHIS 0.0
DESI 0.0
GASIM 0.0
SAPTAMANI 0.0
IARNA 0.0
IMPOZITELOR 0.0
ANTREPRENORIATULUI 0.0
LUCRA 0.0
TURISMUL 0.0
JOACE 0.0
IMPLEMENTAREA 0.0
NECESARA 0.0
REDUCEREA 0.0
SISTEME 0.0
LUNGA 0.0
DURATA 0.0
BISERICA 0.0
EDUCATIEI 0.0
ELEVII 0.0
URMATOARELE 0.0
CONTINUT 0.0
FORMAREA 0.0
TERITORIUL 0.0
TINERE 0.0
PRIMULUI 0.0
REFERIM 0.0
CORESPUNZATOR 0.0
SOCIETATII 0.0
PATRIMONIU 0.0
MATERIAL 0.0
EDUCATIA 0.0
SANATOS 0.0
ACORDAT 0.0
ACCELERATA 0.0
PROFESIONIST 0.0
SCHIMBARE 0.0
PREDICTIBILA 0.0
PRIORITATILE 0.0
MEMBRU 0.0
SERVICIU 0.0
INDEPENDENT 0.0
FURNIZOR 0.0
EXPUS 0.0
OFERITE 0.0
TRANSFORMARE 0.0
ANGAJAMENTUL 0.0
ALIAT 0.0
REACTIE 0.0
ALIATE 0.0
SUSTINEREA 0.0
BUCUROS 0.0
INITIATIVA 0.0
GANDIRE 0.0
CONT 0.0
NEVOITI 0.0
PROBLEMA 0.0
REDUS 0.0
SOLUTIE 0.0
SA-L 0.0
STARE 0.0
MODUL 0.0
INCHIDA 0.0
BUSINESS 0.0
ZICE 0.0
DISCUTIILE 0.0
SPUNEAM 0.0
STANDARDELOR 0.0
CHESTIUNI 0.0
SPECIALIST 0.0
FOLOSIT 0.0
MOTORUL 0.0
TERMEN 0.0
JOACA 0.0
UNELE 0.0
SUCCES 0.0
NATIUNEA 0.0
RADACINILE 0.0
ISTORICA 0.0
MEARGA 0.0
PUTINTA 0.0
SATE 0.0
AUTOSTRADA 0.0
ANTREPRENORII 0.0
EGALE 0.0
FONDURILE 0.0
ATUURILE 0.0
LIBERTATILE 0.0
DEMOCRATICE 0.0
LIDERII 0.0
PROMOVEAZA 0.0
PLUS 0.0
EUROATLANTICE 0.0
SECOLE 0.0
FOLOSESC 0.0
AMINTIT 0.0
DESFASURAM 0.0
RIDICAREA 0.0
MILITARA 0.0
SENSUL 0.0
CURAND 0.0
CREASCA 0.0
PICIOARE 0.0
APARAM 0.0
TRADITIONALE 0.0
PRET 0.0
TRUMP 0.0
TURUL 0.0
PROBABIL 0.0
DRAGUL 0.0
TRECUTUL 0.0
PRESEDINTELUI 0.0
L-AR 0.0
UCRAINENI 0.0
ACTIUNI 0.0
INTELEAGA 0.0
LIPSESC 0.0
PAMANT 0.0
LASI 0.0
NORD 0.0
ACCES 0.0
PLEACA 0.0
ALTII 0.0
MERG 0.0
ASCULTE 0.0
LOCALI 0.0
LONDRA 0.0
SEMNAL 0.0
ADOPTAT 0.0
FERATA 0.0
CALITATEA 0.0
CRITICE 0.0
PODURI 0.0
TUNELURI 0.0
SIMION 0.0
LUCRAT 0.0
MUNCIT 0.0
REDEVINA 0.0
RESPECTE 0.0
ADEVARATA 0.0
MESERIE 0.0
FOND 0.0
MESERIA 0.0
NEGRE 0.0
FELICIT 0.0
TURISTI 0.0
SUEDIA 0.0
SAPTE 0.0
REALITATEA 0.0
INTR-ADEVAR 0.0
PUNAND 0.0
SESIUNII 0.0
DELTA 0.0
DUNARII 0.0
CREATIVITATEA 0.0
PREIA 0.0
PUI 0.0
VREMEA 0.0
SATISFACTIE 0.0
DUNARE 0.0
FACUTA 0.0
POLITIE 0.0
G SIMION
AUR 34.75496688741722
ANTREPRENORII 30.571245460371724
TURISM 29.69023712881864
SIMION 24.326425977355264
STRAINI 23.752189703054913
CASTIGA 21.721854304635762
SUSTINE 17.814142277291186
LASATI 17.814142277291186
TURISTI 17.691946165349282
DELTA 17.691946165349282
RURAL 15.285622730185862
VORBEASCA 13.033112582781458
ALEGERI 13.033112582781458
LUCREAZA 13.033112582781458
MANDRI 11.876094851527457
PARLAMENTARE 11.876094851527457
CANDIDATI 11.876094851527457
CEILALTI 11.876094851527457
PRODUCEM 11.876094851527457
SECTORUL 11.876094851527457
ANULUI 11.876094851527457
LINII 11.876094851527457
STRAINATATE 11.876094851527457
INTERESELOR 11.876094851527457
IESITI 11.876094851527457
CITIT 11.876094851527457
GAZ 11.876094851527457
CIUDA 11.876094851527457
GENERA 11.876094851527457
ALEGERILOR 11.876094851527457
INCOACE 11.876094851527457
VADA 11.625491676742575
TURISMUL 11.464217047639396
PLUS 11.464217047639396
N-AU 10.035413649990122
INFRASTRUCTURA 9.34006817930542
INTREGI 8.90707113864559
LASAT 8.90707113864559
ENERGETIC 8.90707113864559
MINIM 8.90707113864559
CREASCA 8.845973082674641
PROBABIL 8.845973082674641
LIPSESC 8.845973082674641
ACCES 8.845973082674641
FERATA 8.845973082674641
LUCRAT 8.845973082674641
FOND 8.845973082674641
NEGRE 8.845973082674641
CREATIVITATEA 8.845973082674641
POLITIE 8.845973082674641
LE-AM 8.766652466338767
INTREB 8.688741721854305
CUMPARAM 8.688741721854305
CAMERE 8.688741721854305
FRUNTEA 8.688741721854305
CLASA 8.688741721854305
DISTRUS 8.688741721854305
INVECHITE 8.688741721854305
VANATOARE 8.688741721854305
BUCURESTI 8.05686627759071
CAI 7.642811365092931
FORME 7.642811365092931
ANTREPRENORIATULUI 7.642811365092931
URMATOARELE 7.642811365092931
MATERIAL 7.642811365092931
BUCUROS 7.642811365092931
FOLOSIT 7.642811365092931
LIBERTATILE 7.642811365092931
ISTORIA 7.1060247328485175
SIGURANTA 6.583599377219631
MARII 6.403278178126938
PACATE 6.058106970503088
PLANURI 5.938047425763726
TOAMNA 5.938047425763726
ESENTIALE 5.938047425763726
ACCIDENTE 5.938047425763726
CONSTRUIASCA 5.938047425763726
DISPARA 5.938047425763726
BUNASTAREA 5.938047425763726
REDA 5.938047425763726
DEVENIT 5.938047425763726
ESUAT 5.938047425763726
BAZAT 5.938047425763726
VOUA 5.938047425763726
MI-AM 5.938047425763726
ELECTORALE 5.938047425763726
CREATE 5.938047425763726
INTRAT 5.938047425763726
JOC 5.938047425763726
CONSTRUCTIE 5.938047425763726
DIPLOMA 5.938047425763726
SOSELE 5.938047425763726
FOLOSIM 5.938047425763726
CRUCIALA 5.938047425763726
MURDARE 5.938047425763726
ELE 5.938047425763726
REALIZA 5.938047425763726
EFICIENTE 5.938047425763726
CONTROL 5.938047425763726
CONTINUE 5.938047425763726
PROMISIUNI 5.938047425763726
EXISTE 5.938047425763726
IMPUNA 5.938047425763726
TURCIA 5.938047425763726
STATE 5.938047425763726
DREPTURILE 5.938047425763726
BUNICII 5.938047425763726
PLATITE 5.938047425763726
REDAM 5.938047425763726
BUCURIE 5.938047425763726
SEDINTA 5.938047425763726
COMUNISMULUI 5.938047425763726
LIBERTATE 5.938047425763726
NUMEROASE 5.938047425763726
SECETA 5.938047425763726
MANANCA 5.938047425763726
PREZINTE 5.938047425763726
TEMELE 5.938047425763726
RESURSA 5.938047425763726
CAPABILI 5.938047425763726
CFR 5.938047425763726
CRESCUTE 5.938047425763726
ALIMENTE 5.938047425763726
TINUT 5.938047425763726
SEZONUL 5.938047425763726
RAS 5.938047425763726
OCAZIA 5.938047425763726
CONSTIENTI 5.938047425763726
REPREZINTE 5.938047425763726
MIX 5.938047425763726
GAZUL 5.938047425763726
TRECUTA 5.938047425763726
SALARIUL 5.938047425763726
AJUNGE 5.877017951476862
LOCALITATI 5.732108523819698
DEVREME 5.0697457279592655
MODELUL 5.0697457279592655
DAU 5.0697457279592655
AJUNGA 5.0697457279592655
ROMANESC 5.035287471806739
PRINCIPALELE 5.017706824995061
L-A 5.017706824995061
SOLUTIILE 5.017706824995061
INVETE 5.017706824995061
IESIM 5.017706824995061
ERA 4.826966587434981
COPIL 4.802458633595204
VORBE 4.7712095320697685
GASIT 4.650196670697029
LUAM 4.650196670697029
CONSTANTA 4.650196670697029
VIZEAZA 4.650196670697029
LIPSA 4.650196670697029
EXEMPLE 4.650196670697029
ZILE 4.576179222577339
INDIFERENT 4.453535569322795
PICIOARE 4.422986541337321
APARAM 4.422986541337321
TRADITIONALE 4.422986541337321
PRET 4.422986541337321
TRECUTUL 4.422986541337321
L-AR 4.422986541337321
UCRAINENI 4.422986541337321
ACTIUNI 4.422986541337321
INTELEAGA 4.422986541337321
PAMANT 4.422986541337321
LASI 4.422986541337321
NORD 4.422986541337321
PLEACA 4.422986541337321
MERG 4.422986541337321
ASCULTE 4.422986541337321
LOCALI 4.422986541337321
CALITATEA 4.422986541337321
CRITICE 4.422986541337321
PODURI 4.422986541337321
TUNELURI 4.422986541337321
MUNCIT 4.422986541337321
REDEVINA 4.422986541337321
RESPECTE 4.422986541337321
ADEVARATA 4.422986541337321
MESERIA 4.422986541337321
FELICIT 4.422986541337321
SUEDIA 4.422986541337321
SAPTE 4.422986541337321
INTR-ADEVAR 4.422986541337321
PUNAND 4.422986541337321
SESIUNII 4.422986541337321
DUNARII 4.422986541337321
PREIA 4.422986541337321
VREMEA 4.422986541337321
SATISFACTIE 4.422986541337321
DUNARE 4.422986541337321
PLANUL 4.409521954329705
ENERGIE 4.398402726719257
CONDITII 4.383326233169384
FAPTE 4.344370860927152
PRIVILEGII 4.344370860927152
DOAMNE 4.344370860927152
CAMPANII 4.344370860927152
CONFORM 4.344370860927152
SI-AR 4.344370860927152
CONSTRUCTII 4.344370860927152
HACKERI 4.344370860927152
ACESTI 4.344370860927152
LOCAL 4.344370860927152
JURNALISTI 4.344370860927152
PRESEI 4.344370860927152
DETALII 4.344370860927152
NUMAR 4.344370860927152
PRIVATI 4.344370860927152
FABRICA 4.344370860927152
AIA 4.344370860927152
PRODUCA 4.344370860927152
DEPENDENTI 4.344370860927152
MANAGEMENT 4.344370860927152
NU-I 4.344370860927152
PLATESTE 4.344370860927152
CONSIDERA 4.344370860927152
CORUPT 4.344370860927152
LASATA 4.344370860927152
CANDIDATUL 4.344370860927152
SIGUR 4.344370860927152
VEDE 4.344370860927152
REVOLUTIONAR 4.344370860927152
VIITORUL 4.305158259495941
VREM 4.23706420756293
DESI 4.100247888238081
MUNCESC 4.079415311821465
CELELALTE 4.066142002943957
LUPTA 3.976007943391474
PARTEA 3.9405536684833558
TRECUT 3.9118509336629583
MASURA 3.8888406074563058
MASURI 3.8559846131219735
COALITIA 3.8214056825464646
PANDEMIA 3.8214056825464646
REDRESA 3.8214056825464646
ESENTIAL 3.8214056825464646
FERATE 3.8214056825464646
TRANSPORTURILOR 3.8214056825464646
PIETE 3.8214056825464646
AFECTATE 3.8214056825464646
ACCELERA 3.8214056825464646
PERMITE 3.8214056825464646
SAPTAMANI 3.8214056825464646
IMPOZITELOR 3.8214056825464646
REDUCEREA 3.8214056825464646
DURATA 3.8214056825464646
BISERICA 3.8214056825464646
EDUCATIEI 3.8214056825464646
ELEVII 3.8214056825464646
REFERIM 3.8214056825464646
CORESPUNZATOR 3.8214056825464646
PATRIMONIU 3.8214056825464646
ACORDAT 3.8214056825464646
PRIORITATILE 3.8214056825464646
FURNIZOR 3.8214056825464646
EXPUS 3.8214056825464646
INITIATIVA 3.8214056825464646
GANDIRE 3.8214056825464646
NEVOITI 3.8214056825464646
REDUS 3.8214056825464646
INCHIDA 3.8214056825464646
ZICE 3.8214056825464646
STANDARDELOR 3.8214056825464646
SPECIALIST 3.8214056825464646
MOTORUL 3.8214056825464646
TERMEN 3.8214056825464646
UNELE 3.8214056825464646
SATE 3.8214056825464646
AUTOSTRADA 3.8214056825464646
EGALE 3.8214056825464646
FONDURILE 3.8214056825464646
ATUURILE 3.8214056825464646
AMINTIT 3.8214056825464646
DESFASURAM 3.8214056825464646
CALEA 3.7826940359764882
AICI 3.710623139994053
ASIGURA 3.565499390824797
USA 3.553012366424258
ITALIA 3.553012366424258
ALTII 3.538389233069857
